MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumUnspecifiedAtomStereoCenters,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50
0.497553861,-0.242484588,0.092024635,-1.042129537,-0.442861529,0.48421396889667057,-1.537752947,-0.109068238,0.23265529457131792,0.8025331383490212,0.5341714118550296,1.2346269383178934,-0.763761643,1.1945814405123802,-0.216087841,0.2274659207807717,-0.057762148,0.3982110451463767,-1.362979481,-0.675185234,-0.534227479,-0.633516458,2.9385176763344516,0.7592148134997605,-1.083216434,-0.534660903,-0.378771799,0.8105405378426626,-0.209916657,0.42010184567729136,1.717381552773615,0.7439665481823594,1.1695547807782634,-0.394373067,-0.205646517,-0.42263421,0.8138689296411925,-0.240051838,-0.003222815,-0.972987009,-1.834617494,-1.276376927,-0.75233817,1.2771818974525269,0.20205168078181424,3.0320181406989897,-0.660221176,-0.208283139,-0.402039338,0.68755219,0.020521650491696245,-0.510766818,0.1380534894101424,1.2010353439400938,-1.233667756,0.9942868021136201,1.692697441209768,-1.208153224,0.82760728,-0.814561958,0.12199827000586246,0.12739045803755913,-0.694248443,1.239026737655665,-0.660453012,-0.009991818,-0.700297275,-0.755119964,-0.68182371,1.819809030924068,0.13181448297038906,-0.151843345,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,0.43892003191413803,0.22186771028917965,-0.144545439,-0.463473407,-0.220147635,0.6587019038799503,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.13216247090061445,3.8439827296120597,-0.402585561,-0.29680156,1.3438817903720721,-0.121245711,-1.689359565,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,0.2140021031901671,6.037241872,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,2.0715837043919496,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4.744727495
0.5508101866965301,-0.189680447,0.10525164203920152,-1.199088014,-0.410405284,0.7350823381458353,-1.608444234,-0.109068202,0.5021258965577762,0.39858052537392813,0.483104801,1.2346996933911676,-0.7637709,1.0232061263955354,-0.059003837,0.2274659207807717,-0.057686718,0.2970711984010545,-1.362979481,-0.675185234,-0.534227479,-0.633516458,2.9385176763344516,0.7592148134997605,-1.083216434,-0.534660903,-0.378771799,0.8105405378426626,-0.209916657,1.4172358797765168,1.717381552773615,0.7439665481823594,1.1695547807782634,-0.394373067,-0.319205973,3.3938028112420104,0.8138689296411925,-0.240051838,-0.003222815,-0.972987009,-1.834617494,-1.276376927,-0.75233817,1.2771818974525269,0.16018254911515262,4.7436655948364015,-0.660221176,-0.208283139,-0.402039338,0.68755219,-0.575646947,-0.510766818,0.1380534894101424,1.2010353439400938,-1.233667756,0.9942868021136201,0.062164596,0.3877972217358003,1.4154279462364567,-0.857848146,0.12199827000586246,0.5189105887053167,-0.694248443,0.625291859,-0.640226027,0.080137576,-0.678600224,-0.744890635,-0.68182371,3.576818600929219,0.6818207001013539,-1.417507631,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,0.43892003191413803,0.22186771028917965,-0.144545439,-0.463473407,-0.220147635,0.6720911365446737,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.13216247090061445,-0.428132208,-0.402585561,-0.29680156,1.3438817903720721,-0.121245711,-0.207110265,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,2.3302125669415794,0.2140021031901671,6.037241872,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,2.0715837043919496,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4.48148606
0.5672642577520144,-0.275746889,0.093241128,-0.490191346,-0.417135842,0.44832836378521085,-1.496054857,-0.148848075,0.6221841673147331,0.2818858930772667,0.40885167300952524,0.6580531631267207,-0.763745999,0.9527396033162906,0.1907620256289876,-0.188483472,-0.057740969,0.2970711984010545,-1.362979481,-0.675185234,-0.534227479,-0.633516458,2.9385176763344516,0.7592148134997605,-1.083216434,-0.534660903,-0.378771799,1.5244837770259339,-1.482494242,1.4172358797765168,1.717381552773615,0.7439665481823594,0.5807522136810859,-0.394373067,-0.319205973,3.3938028112420104,0.8138689296411925,-0.240051838,-0.003222815,-0.972987009,-1.834617494,-1.276376927,-0.75233817,0.26319809583735426,0.16018254911515262,4.7436655948364015,-0.660221176,-0.208283139,-0.402039338,0.68755219,-0.575646947,-0.510766818,0.1380534894101424,1.2010353439400938,-1.233667756,0.9942868021136201,0.062164596,-0.338616307,1.4154279462364567,-0.857848146,0.12199827000586246,0.519235375,-0.193177885,0.6354084228693265,-0.647856586,0.051867866171868816,-0.69830179,-0.761563606,-0.68182371,2.2338451982407577,0.6818207001013539,-1.417507631,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,0.733041904,0.6992886341334207,-0.296486574,-0.158481163,-0.093753625,0.22186771028917965,-0.144545439,-0.463473407,-0.220147635,0.2548362993680619,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.13216247090061445,-0.428132208,-0.402585561,-0.29680156,1.3438817903720721,-0.121245711,-0.207110265,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,2.3302125669415794,0.2140021031901671,6.037241872,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,2.0715837043919496,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4
0.8160652426637448,-0.61277099,-0.093993146,0.9757769946585206,-0.554853404,-0.112722907,0.8735191661768634,-0.009160891,0.035784166,-0.066463137,-0.13185511,-0.598885573,-0.764875929,-0.583300537,0.971178885,0.049201895,-0.057821748,0.3625070398851951,0.5589782247815978,-0.675185234,1.1191076753932343,-0.633516458,1.2489074287111899,0.7592148134997605,-1.083216434,-0.534660903,-0.378771799,0.041807086,-1.1545347,0.13592449552306152,0.702958781,0.7756190648242733,-0.439934553,-0.394373067,-0.941253983,-0.42263421,-0.361481672,-0.240051838,-0.0930388,1.4412626294036168,0.07453212,-1.276376927,1.0132424741786246,0.2465893881266918,-0.112491687,1.109933289819444,-0.660221176,-0.993021384,1.6549178146375814,0.7111505234376515,-0.155693929,0.062500469,0.6775621545127762,1.0568060367833767,0.675277058,-1.393122389,0.5203591602081294,1.8299904691482503,-1.196287102,-1.332068232,1.6048227353853113,0.2778005149206351,1.242724997947341,0.6761575072190676,-0.136567343,-0.96326768,-0.53507777,-0.31402576,-0.732025214,0.5244805237334844,-0.061170155,-0.784675488,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.416620845,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-0.664245146,-0.428132208,0.8344985475977361,-0.29680156,0.2606834972638356,-0.121245711,-0.948234915,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,2.911975718805912,1.3144620224200805,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,1.3071472815308416,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,7.193820026
0.9492062611181127,-0.760546471,-0.54422279,-0.82435164,3.536060010827909,1.2356476302774557,0.003472526,-0.802826621,3.3228878846858643,-3.294314749,-2.496736561,-0.598083722,-1.050845748,1.9709326000900422,-0.313569543,-1.246183355,-0.046968215,2.111028426585599,-0.049433883,0.25372026269835846,-0.534227479,0.7511983503028706,1.2839871355029338,-0.172074933,-0.346623371,-0.534660903,-0.378771799,0.8105405378426626,-0.746387765,1.5332421196622676,2.0277610066126046,1.2245381448210553,1.1863251479501093,-0.394373067,1.0723285604473165,-0.42263421,2.3303936602767594,0.24467067970943177,-0.003222815,-0.972987009,-0.836103718,-0.652044526,-0.75233817,-0.950568324,1.3731933693388185,2.373348962763099,-0.660221176,1.5102287072987912,-0.402039338,2.985017067203602,0.096826839,1.808507830553346,0.1380534894101424,0.093511685,-0.330881074,1.6471111338316209,-0.474840591,0.20072765381394866,-0.184339911,1.037432989905936,0.7274609600779677,1.3163514168071784,-0.694248443,0.9677395546331397,-0.411454978,0.32719019437447766,-0.305915872,-1.220781448,0.27979294911660607,1.4013188507240166,1.3540505201428934,-0.784675488,1.2675455991634688,-0.185722937,3.737675959465515,1.801245016494591,1.478175633657368,0.733041904,1.534116918,3.7496831458959625,5.969457144887729,-0.093753625,2.9152385189159644,-0.144545439,2.096665410861906,-0.220147635,0.6285761303843231,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.13216247090061445,-0.428132208,-0.402585561,-0.29680156,1.3438817903720721,-0.121245711,0.5340143851014446,-0.271892208,-0.405361351,2.727452479827551,-0.198951696,-0.131139271,-0.224325949,-0.487907236,4.956115278367936,-0.213290434,2.336658187341171,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,2.0715837043919496,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5.619788758
0.7855188924519714,-0.908017898,-1.401867725,-0.200891267,1.4584461958353194,0.34026914321035856,0.22399126259804628,-0.801553789,3.3743896063759333,-1.293864014,-1.562672179,-0.744800206,-0.829599191,0.37255834672704635,0.5160868941942515,-0.842118231,-0.057783137,1.0473954713157447,-0.138145379,-0.675185234,2.925520012884191,-0.633516458,2.9385176763344516,-1.103364679,0.3899696913558228,-0.534660903,-0.378771799,0.7811855718318955,1.0537847309136792,-1.455407472,-0.349448224,2.298192656429869,-1.096782844,-0.394373067,-1.563301994,-0.42263421,1.4894109303201781,-0.729047207,0.832502374,0.2539909691346176,-1.834617494,-1.276376927,1.0132424741786246,-0.950568324,0.3950309749799916,3.0320181406989897,-0.660221176,1.1606958058009555,-0.402039338,-1.022730257,0.8195303002717318,1.7267556873537764,1.7565794853519487,1.089922124528466,0.37555182090609884,-1.083586917,1.816132228240291,-0.311200033,-0.365414024,-1.332068232,0.12199827000586246,0.18115970964955289,-0.694248443,0.7142690707255134,1.2744957929484042,-1.026348922,-2.147071469,-0.022899095,0.8048517479396111,-0.133370056,0.6818207001013539,0.4809887985499689,0.39450083219882326,-0.185722937,0.8687236928120842,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,0.7150558557289974,-0.158481163,0.9715936887794218,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.173426032,-0.257759577,1.18909568,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,1.3438817903720721,-0.121245711,-1.689359565,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,5.898452888170619,-0.487907236,-0.648200292,6.037241872,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,3.229147988
0.4126860712199976,-0.918966087,-0.132334602,-0.022503466,-0.581116697,-0.760988807,0.4158972304744176,-0.80510222,-0.345559247,0.6382979880264286,0.6170117056658704,-0.872210035,-0.301747874,-0.807057789,0.9357354555246971,0.01354909,-0.05782559,0.4279428813693362,1.0668702517158015,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-0.133641188,-0.346623371,-0.534660903,-0.378771799,-1.398820516,-0.052070725,-1.076425815,0.2617177849184462,1.2936944339019314,-1.075235745,-0.394373067,-1.563301994,0.9291028094813487,-0.831998174,-0.240051838,-0.603010289,0.8674799577966137,-0.945016032,-0.535779995,1.8960327956913703,-0.950568324,0.22667793554247392,-0.267037222,-0.660221176,0.129857375,-0.402039338,-1.609912687,0.13497943371336366,0.062500469,0.7105241674035494,0.5348778289949376,-0.049941957,-1.393122389,2.364333538611845,-0.311200033,-1.196287102,-0.82695399,-0.48346442,0.12963352080231616,-0.694248443,-0.174954864,0.45875773915484946,-0.896701753,-0.376506527,-0.374359665,-0.68182371,0.5266973772012803,-0.326524034,-0.151843345,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,0.43892003191413803,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-0.780640608,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,0.2606834972638356,7.550301088791471,-0.948234915,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4
0.33380763893665777,-0.717865437,-0.212851144,0.7393920638497472,-0.577323111,-1.029491468,0.48199817808904893,-0.805205102,-0.490455868,1.0053934969561866,0.7611326953986397,-0.875335932,-0.301659166,-0.999309926,0.7655130404188618,0.2512344574866107,-0.057825928,-0.146667182,0.4544532014043855,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-0.133641188,-0.346623371,-0.534660903,-0.378771799,-1.398820516,0.6334946960270683,-1.469995979,-0.339779847,0.8131228372632353,-1.075235745,-0.394373067,-1.563301994,0.9291028094813487,-0.831998174,-0.729047207,-0.303116552,0.2539909691346176,-1.834617494,-0.535779995,1.0132424741786246,-0.950568324,-0.130357486,-0.267037222,-0.660221176,0.129857375,-0.402039338,-1.609912687,-0.118364772,0.062500469,0.7105241674035494,0.5348778289949376,-0.837657908,-1.084123056,0.4415485370230026,1.4936650086052277,-1.196287102,-0.82695399,-1.088927111,-0.340500552,-0.694248443,-0.196601861,0.4342328416216991,-0.799027719,-0.712690333,-0.298124216,-0.68182371,-0.100241571,-0.797084907,-0.151843345,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,-0.093753625,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-0.78617654,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,0.2606834972638356,7.550301088791471,-0.948234915,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5
0.3351741370951739,-0.801813923,-0.227335306,0.7393920638497472,-0.577323111,-1.029491468,0.48199817808904893,-0.805205071,-0.478939639,0.9807904030066448,0.7606849636645439,-0.87405893,-0.301659272,-1.005142299,0.8598364004245171,0.2512344574866107,-0.057825924,-0.146667182,0.4544532014043855,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-0.133641188,-0.346623371,-0.534660903,-0.378771799,-0.662366831,-0.409676604,-1.076425815,-0.339779847,0.8131228372632353,-1.075235745,-0.394373067,-1.563301994,0.9291028094813487,-0.831998174,-0.729047207,-0.303116552,0.2539909691346176,-1.834617494,-0.535779995,1.0132424741786246,-0.950568324,-0.130357486,-0.267037222,-0.660221176,0.129857375,-0.402039338,-1.609912687,-0.118364772,0.062500469,0.7105241674035494,0.5348778289949376,-0.450277576,-1.393122389,0.9109392234541273,1.0342297522273005,-1.196287102,-0.82695399,-1.088927111,-0.341066753,-0.694248443,-0.200672006,0.4660962051128015,-0.903847802,-0.786222788,-0.341310819,-0.68182371,-0.103763855,-0.797084907,-0.151843345,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,-0.093753625,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-0.78617654,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,0.2606834972638356,7.550301088791471,-0.948234915,-1.297566878,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,0.7778894394688478,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5
0.3462184788648075,-0.790354774,-0.23221753,-0.053861498,-0.718408419,-0.868395237,0.21654517216441707,-0.80520404,-0.411196348,0.3300385057098638,0.5588170098976789,-0.877960559,-0.301657384,-0.962119948,0.6201798989265247,0.16804457901617398,-0.057825827,1.1177439524719095,1.0668702517158015,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-1.103364679,-0.346623371,-0.534660903,-0.378771799,-1.398820516,-0.052070725,-0.650732335,-0.820939733,1.3311982063408934,-1.447636103,-0.394373067,-1.563301994,-0.42263421,-0.361481672,-0.36337083,-0.603010289,0.8674799577966137,-0.836103718,-0.535779995,1.8960327956913703,-0.950568324,-0.18600202,0.5277156883631976,-0.660221176,0.129857375,-0.402039338,-1.609912687,0.4278486296306766,0.062500469,1.2500328333513897,1.5960535298834058,-0.450277576,-1.393122389,1.816132228240291,-0.759676629,-1.196287102,-0.810112957,-1.088927111,-0.340456664,-0.694248443,-0.592242435,1.376778272182106,-0.886760806,-0.808420126,-0.894325486,-0.589553187,-0.106712051,-0.259301054,1.1138209418217617,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,0.43892003191413803,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-1.064839945,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,3.3086667653954973,-0.29680156,0.2606834972638356,-0.121245711,-1.689359565,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5.045757491
0.4201415280489067,-0.693763879,-0.101288189,0.31500159512209436,-0.732860178,-0.742961052,0.4158972304744176,-0.805102117,-0.298811888,0.19777124651519337,0.46239380613032716,-0.876444621,-0.301743052,-0.807057789,0.6665160231284695,0.16804457901617398,-0.05782559,1.072901425000596,1.0668702517158015,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-1.103364679,-0.346623371,-0.534660903,-0.378771799,-1.398820516,-0.052070725,-0.650732335,-0.219442102,1.2936944339019314,-1.447636103,-0.394373067,-1.563301994,-0.42263421,-0.361481672,0.12562453922231995,-0.603010289,0.8674799577966137,0.053497744001657056,-0.535779995,1.8960327956913703,-0.950568324,-0.085403038,0.5277156883631976,-0.660221176,0.129857375,-0.402039338,-1.609912687,0.12592162353035402,0.062500469,0.7105241674035494,0.619578838,0.33743837405615135,-1.393122389,1.436748288189857,0.1372765621026056,-1.196287102,-1.056036599,0.12199827000586246,0.133978987,-0.694248443,-0.569517142,0.6889323976943769,-0.758812549,-0.221846191,-0.894325486,-0.573057451,0.5418596862174279,0.17764833305350985,0.4809887985499689,-0.042021551,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,0.43892003191413803,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-0.869794873,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,0.2606834972638356,-0.121245711,-1.689359565,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,1.3144620224200805,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5.022276395
0.3412630957655669,-0.519485773,-0.18180473,0.35633064932142633,-0.744240939,-1.011463714,0.48199817808904893,-0.805205032,-0.458521391,0.4404225027433453,0.570195795,-0.87802595,-0.301654149,-0.999309926,0.5000440291483166,0.40572994607456386,-0.057825928,0.498291363,0.4544532014043855,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-1.103364679,-0.346623371,-0.534660903,-0.378771799,-0.662366831,-0.081717063,-1.044302498,-0.820939733,0.8131228372632353,-1.447636103,-0.394373067,-1.563301994,-0.42263421,-0.361481672,-0.36337083,-0.303116552,0.2539909691346176,-0.836103718,-0.535779995,1.0132424741786246,-0.950568324,-0.442438459,0.5277156883631976,-0.660221176,0.129857375,-0.402039338,-1.609912687,-0.127422582,0.062500469,0.7105241674035494,0.5348778289949376,-0.381949809,-1.084123056,0.4415485370230026,1.0342297522273005,-1.196287102,-0.810112957,-1.088927111,-0.338327819,-0.694248443,-0.59376581,0.6661818165384761,-0.661138515,-0.636299398,-0.894325486,-0.478184222,-0.092660417,-0.259301054,0.4809887985499689,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,-0.093753625,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-0.875330806,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,0.2606834972638356,-0.121245711,-1.689359565,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,5
0.3418505869903262,-0.554599949,-0.187978275,0.35633064932142633,-0.744240939,-1.011463714,0.7243683128794955,-0.805205027,-0.454967734,0.4305954583959613,0.569052019,-0.878020422,-0.301653978,-1.039319769,0.539096795,0.40572994607456386,-0.057825933,0.498291363,0.4544532014043855,-0.675185234,-0.534227479,-0.633516458,1.2489074287111899,-1.103364679,-0.346623371,-0.534660903,-0.378771799,-0.662366831,-0.081717063,-1.044302498,-0.820939733,0.8131228372632353,-1.447636103,-0.394373067,-1.563301994,-0.42263421,-0.361481672,-0.36337083,-0.303116552,0.2539909691346176,-0.836103718,-0.535779995,1.0132424741786246,-0.950568324,-0.442438459,0.5277156883631976,-0.660221176,0.129857375,-0.402039338,-1.609912687,-0.127422582,0.062500469,0.7105241674035494,0.5348778289949376,-0.381949809,-1.084123056,0.4415485370230026,0.5857531567953111,-0.943300304,-0.810112957,-1.088927111,-0.33857325,-0.694248443,-0.593585205,0.6774913738622806,-0.697466016,-0.657630941,-0.894325486,-0.496318575,-0.094204342,-0.259301054,0.4809887985499689,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.24236753632940622,-1.552275746,-0.970367933,-0.296486574,-0.158481163,-0.093753625,-1.573712829,-0.144545439,-0.463473407,-0.220147635,-0.875330806,-0.257759577,-0.250227091,-0.336220714,-0.147474019,-1.460652763,-0.428132208,2.0715826564966164,-0.29680156,0.2606834972638356,-0.121245711,-1.689359565,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.648200292,2.911975718805912,0.292265857,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,0.6863901097781068,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,4.677780705
