molecule_chembl_id,canonical_smiles,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,HallKierAlpha,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumUnspecifiedAtomStereoCenters,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzine,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,pIC50,scaffold_smiles
CHEMBL35820,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC,-1.439371894,1.2188255620493895,0.8721020104421303,0.6617492838564478,-0.584278021,0.016699561,-0.245112226,1.854810337779777,-0.430571294,0.015758348,0.7548106588487408,1.4884305030369969,0.2262318697495321,-0.749489455,0.4369857422027521,0.8216793384267459,-0.05782401,-0.166003756,-0.069318858,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,0.049011388,-0.380702513,0.1621830216766986,-0.228879158,0.1512072321089333,-0.394373067,-0.205646517,-0.42263421,0.1635263051313101,0.056445807,-0.619168936,0.2539909691346176,0.9430992051846514,0.2218072533056918,1.0132424741786246,0.693320479,-0.447984298,-0.842251238,-0.660221176,-0.016411561,-0.402039338,-0.461180249,-0.745549508,-0.510766818,-0.875039815,-0.937864077,0.4870712247230803,0.099867741,-1.011845778,-0.7403848,0.8991174017588099,0.2885043281030852,0.1219982700058624,0.3625293448103495,0.4212510201272182,-0.854071542,-0.627744007,-0.676419707,1.319267865068953,-0.316778488,1.2360321527359883,-0.623787659,0.4577440907319214,-0.784675488,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.6932692978268556,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,11.22184875,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,-1.548709241,1.5194561419799109,0.9432534969118984,1.2160201332654386,-0.619052568,-0.234168809,-0.245112226,1.854810337,-0.526588576,0.1869328656090527,0.9229370000003146,1.4884300138119475,0.3818451511930405,-0.822632472,0.4932404347412309,0.8216793384267459,-0.057825314,-0.166003756,-0.069318858,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,-0.767282484,-0.380702513,0.2472775762422898,-0.228879158,0.1512072321089333,-0.394373067,-0.205646517,-0.42263421,-0.831998174,0.1256245392223199,-0.619168936,0.2539909691346176,0.9430992051846514,0.2218072533056918,1.0132424741786246,0.693320479,-0.397474091,-0.842251238,-0.660221176,-0.993021384,-0.402039338,-0.461180249,-0.745549508,-0.510766818,-0.875039815,-0.937864077,-0.027901656,-0.223261835,-0.533941354,-0.156921817,0.321633684,0.2885043281030852,0.1219982700058624,0.2984349213778309,0.4157132576499547,-0.864166017,-0.631384647,-0.684566668,1.2310854052533446,-0.323533479,-0.68182371,0.726417642,-0.326524034,-0.784675488,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.1910443302779628,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,1.3144620224200805,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,1.9272408017406064,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,10.60205999,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL420624,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,-1.422902582,1.725589357109762,0.9920399,0.9613236547241378,-0.597089696,-0.636904916,0.010014232,1.854810334423012,-1.102168832,0.4978311305269581,0.994897424,1.4884293366528871,2.3746449323017904,-1.22623012,0.4284150420550131,1.0593647054851352,-0.057825963,-0.619695415,-0.069318858,-0.675185234,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,-0.052070725,-0.407512405,-0.955717688,-1.190022352,0.4920150861325721,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.458017861,-0.319275199,-0.972987009,0.2407015467854832,0.9624041854119813,-0.75233817,0.693320479,-1.111544933,-0.842251238,-0.660221176,-0.993021384,-0.402039338,-0.461180249,-0.538043311,-0.510766818,-0.875039815,-0.937864077,-0.837657908,0.099867741,-0.533941354,-1.208153224,0.5746204822595365,0.2885043281030852,-0.356053525,-0.661137019,0.411811567,-0.874945297,-0.626535996,1.4979791083061933,0.309140848,-0.320734951,-0.68182371,-0.623787659,-1.334868768,0.4809887985499689,-0.915066318,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.088970872,-0.257759577,-0.250227091,2.153243293458715,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,1.807434731308316,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,10,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL328216,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,-1.392855057,1.044563544,0.8308586956400323,0.5524506698711321,-0.577323111,-0.5026357,-0.245112226,1.854810334842608,-0.869162383,0.377160056,0.8394468761327007,1.4884297073005237,2.375052107046508,-1.157867274,0.4960670999855067,0.8216793384267459,-0.057825873,0.075833053,-0.069318858,-0.675185234,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,-0.409676604,-0.809849974,0.006602085,-1.190022352,0.8328229395569767,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.063669523,-0.619168936,-0.972987009,1.3175068126303435,1.7030011162160954,-0.75233817,0.693320479,-1.111544933,-0.842251238,-0.660221176,-0.993021384,-0.402039338,-0.461180249,0.1761512981815894,-0.510766818,-0.875039815,-0.937864077,-0.036553198,-0.223261835,-0.533941354,-0.311200033,-0.184339911,0.2885043281030852,0.3768200593953462,-0.663265138,0.4091199078316017,-0.877693472,-0.636555088,3.546068541083065,0.2546653453255839,-0.332566703,-0.68182371,-0.623787659,-1.334868768,1.7466530850935544,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.357914209,-0.257759577,-0.250227091,4.642707300513973,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,4.020230813965463,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.920818754,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL93032,Oc1cc2ncnc(Nc3cccc(Br)c3)c2cc1O,-0.231003461,-0.171153586,0.1692138269803345,0.5439454393959083,-0.577323111,-0.485037178,-0.245112226,1.854810334842608,-0.721376779,0.440780542,1.031372303904784,1.488429505196882,0.4951013733717376,-1.157867274,0.4960670999855067,0.8216793384267459,-0.057825873,-0.076318701,-0.069318858,1.1905847524968975,-0.534227479,-0.633516458,-0.440702818,-1.103364679,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,-0.767282484,-0.380702513,-0.955717688,-0.153871613,0.1512072321089333,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.852366199,-0.619168936,0.2539909691346176,-0.836103718,0.2218072533056918,1.0132424741786246,0.693320479,-0.598672056,-0.842251238,-0.660221176,-0.993021384,-0.402039338,-0.461180249,-0.141695496,-0.510766818,0.2039775154029902,0.054670352,-0.069407711,-0.828820549,0.3824477739036149,-1.208153224,-0.184339911,0.2885043281030852,-1.088927111,-0.667295458,0.3973934839778586,-0.899756528,0.7375401006795864,-0.789704313,-0.153867677,-0.368699598,-0.68182371,-0.623787659,-1.334868768,0.4809887985499689,-0.478543935,-0.185722937,-0.565752441,-0.704835006,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.199045814,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,2.0715826564966164,-0.29680156,-0.822514796,-0.121245711,-0.207110265,-0.271892208,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.769551079,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL52913,C=CC(=O)Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,0.3134508063627297,0.075874913,0.1107598676368165,0.9603817234075468,-0.673482293,-0.551085291,0.3871576924591632,-0.009160899,-0.916597864,0.3967556445384114,0.4222020203222528,-0.598895678,-0.697145252,-0.796755786,0.2516832880173517,0.1323917739574157,-0.05782486,-0.670265337,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,-0.172074933,0.4481780936562555,-0.534660903,-0.378771799,0.072919862,0.3061041910137455,-0.368610356,-0.955717688,-0.703599499,0.5865848329241358,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.486689822,0.3335138004805006,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.2465893881266918,-0.81490183,-0.260033636,-0.660221176,-0.993021384,1.6549178146375814,-0.461180249,-0.453503749,-0.510766818,-0.368493163,-0.42798781,0.3012854849652329,-0.778083638,-0.075017693,0.1372765621026056,-0.184339911,0.07905981,0.3938973544741847,-0.752579605,1.2290457615086392,0.2072616542597757,-0.394406559,-0.524051735,0.031855607,0.112418988,0.6271688517512466,-0.623787659,-1.334868768,-0.151843345,-0.478543935,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.189885647,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.602059991,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL134371,O=C(O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.4318224390711665,0.9909410910149794,-0.731660296,0.1639538666291183,-0.533453682,0.2399539879299304,-0.058673663,1.854810339038564,-0.841613733,0.3573562707723133,0.334336553,1.4884314620970769,-0.742899117,-0.642500698,0.161777266,-0.27167335,-0.05782141,-0.050812747,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,1.248907429,-0.172074933,1.1847711569840589,-0.534660903,-0.378771799,-0.063650382,-0.052070725,0.4521482681198148,-0.955717688,0.3008987229680894,1.2036951392064452,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.486689822,0.2814666800853476,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.693320479,-0.258702506,0.3221839657790749,-0.660221176,-0.993021384,-0.402039338,-0.461180249,0.5703032806907379,0.6298014760370038,0.1380534894101424,-0.937864077,0.3266021366009635,-0.153884796,-0.533941354,0.1372765621026056,-0.184339911,0.5645359610845961,-0.436214156,-0.668741831,0.403751406,1.238100978987851,0.1692716500599088,-0.57152343,-1.120687843,0.2999977801747401,-0.68182371,-0.623787659,-1.334868768,0.4809887985499689,0.3945008321988232,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.093753625,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.09083764,3.033995750253541,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,2.476002279414983,1.343881790372072,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.431798276,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL31815,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,0.3394830951083228,0.026734033,0.1223902435317626,1.0213626246189105,-0.673482293,-0.733669963,0.3871576924591632,-0.820960902,-0.89738324,0.3444316570265653,0.4169723873262601,-0.817432946,-0.697146437,-0.782952598,0.3349127473118954,-0.212252008,-0.057824853,-0.670265337,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,-0.172074933,0.4481780936562555,-0.534660903,-0.378771799,-0.263027213,0.6846047887032893,-0.723921914,-0.955717688,-0.703599499,-0.108583604,-0.394373067,-0.205646517,-0.42263421,-0.334235935,-0.486689822,0.3602494040465294,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,-0.950568324,-0.81490183,-0.260033636,0.2160282732002237,-0.600652261,-0.402039338,-0.461180249,-0.453503749,-0.510766818,-0.368493163,-0.42798781,-0.432563047,-0.162681554,-0.075017693,-0.759676629,0.6103755431084005,0.07905981,-1.088927111,-0.752579605,-0.694248443,0.2213867465661308,-0.433301785,-0.062302631,0.05978837,0.1367584399943672,1.412430498029959,-0.623787659,-0.886715549,-0.151843345,-0.478543935,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.032182502,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,0.9211526654721274,-0.217099095,-0.213290434,-0.729930307,-0.715208461,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.37675071,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL345109,CN(C)CCCNC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.5852919944193351,0.1990110978330066,-0.00760829,-1.075687457,-0.445179832,0.9925948650321326,-0.093630892,1.8548103428149243,-0.811420886,0.3422330167926675,-0.582358397,1.4884330036034423,-0.709826957,-0.243024432,-0.275545888,-0.319210423,-0.057745681,0.5690818270721774,-0.069318858,-0.675185234,3.0638292534720293,-0.633516458,-0.440702818,0.7592148134997605,0.4481780936562555,-0.534660903,-0.378771799,-0.063650382,1.5431418123822749,0.9151379886842544,-0.955717688,-0.217176646,1.199972361407794,-0.394373067,1.1858880160871204,-0.42263421,-0.370391608,1.3830215155606371,0.2814666800853476,-0.972987009,1.160923833,0.9624041854119813,-0.75233817,0.693320479,1.0929542581157436,0.3221839657790749,-0.660221176,-0.5401852,-0.402039338,-0.461180249,0.434161649,0.056534189,0.1380534894101424,-0.42798781,0.023145053,0.4968585740202587,0.3839059680428582,0.1372765621026056,0.6078225728489585,0.8405675935469372,-1.088927111,-0.667213251,0.4148102059387826,1.6225486298853569,-0.237069226,-0.52888748,-0.323130579,0.8962955082862175,-0.131900109,1.0399121090271566,0.4187742449227369,0.4809887985499689,0.831023216,-0.185722937,-0.565752441,1.801245016494591,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,0.438920032,-0.675922559,-0.144545439,-0.463473407,-0.220147635,-0.101587649,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,1.343881790372072,-0.121245711,0.5340143851014446,1.7794571318857126,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.356547324,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL443523,C=CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,0.3159430511257836,0.039287278,0.1194192150942123,0.7938215656165302,-0.673482293,-0.153589395,0.3871576924591632,1.854810336940586,-0.919728383,0.392183002,0.4221640638910406,1.488430606699011,-0.697145189,-0.796755786,0.2516832880173517,0.3581928726628859,-0.05782486,-0.670265337,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,-0.172074933,0.4481780936562555,-0.534660903,-0.378771799,0.3356892364547983,0.3061041910137455,-0.407512405,-0.955717688,-0.703599499,0.845993724,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.486689822,0.3063285506202087,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.693320479,-0.81490183,-0.260033636,-0.660221176,-0.993021384,-0.402039338,-0.461180249,-0.453503749,-0.510766818,-0.368493163,-0.42798781,-0.432563047,-0.223261835,-0.075017693,-0.311200033,0.068646887,0.906094464,-1.088927111,-0.664044587,0.4111484323897483,0.2122688265780452,-0.434444816,-0.483942417,0.067366723,0.1234124690195426,0.629820073,-0.623787659,-1.334868768,-0.151843345,-0.478543935,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.2601147468608851,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.346787486,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL93464,C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,0.4191007984517855,-0.298722536,0.1994173999752778,0.6368670517609265,-0.50313741,-0.02815521,0.3608131106938261,1.854810337779777,-0.876039023,0.3571505129006864,0.3935636612024379,1.4884308639896235,-0.697209102,-0.772606053,0.2726324109719362,0.3581928726628859,-0.0578241,-0.670265337,-0.069318858,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,-0.172074933,0.4481780936562555,-0.534660903,-0.378771799,0.3051623966032545,0.7142511266461559,-0.407512405,-0.955717688,-0.703599499,0.845993724,-0.394373067,-0.205646517,-0.42263421,-0.334235935,-0.486689822,0.2814666800853476,-0.972987009,0.1624100581351064,0.9624041854119813,-0.75233817,0.693320479,-0.81490183,-0.260033636,-0.660221176,-0.504716472,-0.402039338,-0.461180249,-0.453503749,-0.510766818,-0.368493163,-0.42798781,-0.432563047,-0.223261835,-0.075017693,-0.247102428,0.5746204822595365,0.5645359610845961,-1.088927111,-0.66447199,0.4139060402969473,0.2477772460558796,-0.428754394,-0.456177161,0.115958903,0.8630985893432589,0.005155993,-0.623787659,-0.886715549,-0.151843345,-0.478543935,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.5112272306353318,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,2.8370634697017514,-0.487907236,-0.217099095,-0.213290434,-0.729930307,0.4384070404463816,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.259637311,c1ccc(Nc2ncnc3ccccc23)cc1
CHEMBL280757,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Br)c3)c2c1,0.9259512998261992,0.2103078306508038,0.040216048,0.6762513486851983,-0.642235599,0.007283278,0.5627882246349996,1.854810337779777,-0.790347377,0.3360978536610239,0.4165954425576744,1.4884518753105382,-0.697147387,-0.698519894,0.3248220702597094,0.2750029941924497,-0.057824204,-0.670265337,0.5503103092996982,-0.675185234,1.2648008871461056,-0.633516458,-0.440702818,-0.172074933,1.1226851717494009,-0.534660903,-0.378771799,-0.999480897,1.2451574219164443,-0.723921914,-0.577320106,-0.258176275,0.845993724,-0.394373067,-0.205646517,-0.42263421,-0.831998174,-0.486689822,0.2940118884191517,-0.972987009,0.1624100581351064,1.5341128313907997,-0.75233817,0.693320479,-0.81490183,-0.260033636,0.075990556,-0.993021384,-0.402039338,-0.461180249,-0.453503749,-0.510766818,0.095357666,0.074123685,0.6590051117884357,-1.093966426,0.3831768709732365,1.0342297522273003,-1.196287102,0.906094464,-1.088927111,0.4830438745584575,0.31733382,0.207061906,-0.457158832,-0.594679521,-0.340805924,0.092148677,0.6252508854726927,-0.623787659,-1.334868768,-0.151843345,-0.478543935,-0.185722937,-0.565752441,0.5482050050200928,0.2423675363294062,-0.409616921,-0.135539649,-0.296486574,-0.158481163,-0.626427282,-0.675922559,-0.144545439,-0.463473407,-0.220147635,0.3496552403062209,-0.257759577,-0.250227091,-0.336220714,-0.147474019,0.1321624709006144,-0.428132208,-0.402585561,-0.29680156,0.2606834972638356,-0.121245711,-0.207110265,0.7537824620782957,-0.405361351,-0.346728777,-0.198951696,-0.131139271,-0.224325949,-0.487907236,-0.217099095,-0.213290434,-0.729930307,1.592022541961246,-0.140642169,-0.178537008,-0.191164145,-0.164055695,-0.153665352,-0.554460582,-0.246932399,-0.214538287,-0.165774735,-0.141851549,-0.515804825,-0.193022859,-0.167526095,-0.168312679,-0.632670433,-0.169986981,-0.125403508,-0.135233954,-0.247572495,-0.127908706,-0.117636348,9.161150909,c1ccc(Nc2ncnc3ccccc23)cc1
